Week,NV,NE,MA,MI,MN,NJ,MO,MT,NH,MS,NM,NY,NC,SC,OH,OK,OR,PA,RI,ND,SD,TN,TX,WY,VA,WV,VT,WI,WA,UT,AL,AK,AZ,CA,GA,DE,CO,CT,FL,AR,LA,IA,HI,ID,IL,KY,ME,MD,KS,IN
2023-08-27,11,11,12,10,12,11,14,12,8,12,13,11,13,11,14,10,13,12,6,8,15,16,12,13,14,16,13,14,12,9,11,16,14,12,12,9,13,11,10,14,13,7,14,10,13,13,14,12,13,12
2023-09-03,12,13,11,12,13,8,15,14,10,12,16,11,13,13,15,12,13,12,11,5,0,14,13,9,10,15,12,15,12,12,8,21,12,13,14,10,13,12,11,14,11,10,13,12,13,18,9,14,11,13
2023-09-10,13,15,13,14,15,9,13,15,11,10,11,10,13,13,15,13,15,14,11,12,21,14,14,11,14,13,10,13,13,12,11,14,12,14,13,10,13,12,11,11,13,10,10,7,13,12,12,15,12,14
2023-09-17,14,14,12,13,14,11,15,12,16,11,19,11,14,13,17,17,14,14,9,9,18,15,13,9,13,15,28,14,12,15,14,10,15,14,15,14,13,12,10,14,11,10,18,11,12,12,12,15,13,10
2023-09-24,10,15,14,13,16,10,14,10,18,17,17,12,14,11,15,16,14,14,10,9,14,15,14,0,13,18,20,12,13,13,14,13,16,14,16,14,15,15,11,11,13,11,12,14,14,16,17,16,13,14
2023-10-01,12,14,14,13,13,9,13,6,10,14,11,12,15,13,14,12,15,14,12,13,13,16,13,9,13,15,17,14,13,14,14,11,13,13,13,9,15,14,11,11,13,10,16,11,12,16,12,15,13,13
2023-10-08,12,17,13,13,17,11,13,19,12,16,16,11,15,13,17,11,18,14,11,17,13,10,13,6,13,12,17,13,12,13,11,19,13,15,12,7,13,15,11,8,11,13,11,10,13,17,15,15,10,12
2023-10-15,13,11,15,13,14,11,14,11,14,9,12,12,13,13,16,13,15,15,11,6,10,14,13,16,14,15,16,16,16,16,13,18,13,16,15,10,15,13,12,13,12,11,15,9,14,15,18,15,11,10
2023-10-22,8,14,13,14,13,12,15,16,10,10,16,11,15,12,16,12,15,13,15,13,10,14,13,13,12,18,28,15,13,13,13,15,14,14,15,10,15,16,11,10,11,12,18,7,15,13,17,14,13,14
2023-10-29,12,16,12,13,17,10,15,10,16,12,13,11,13,11,17,12,15,14,11,18,12,13,14,12,12,10,22,13,13,15,12,23,11,13,13,11,14,13,11,13,15,11,15,15,13,15,19,14,12,12
2023-11-05,14,12,15,15,18,12,18,16,14,10,18,14,15,14,16,16,17,16,8,15,16,15,15,11,15,19,17,17,15,18,16,0,14,14,17,14,16,11,12,14,16,10,17,8,16,16,16,17,10,15
