Week,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2023-07-16,47,28,46,38,46,42,38,19,23,41,39,30,41,51,44,44,39,30,29,49,42,39,45,35,44,34,26,44,34,40,40,47,42,37,43,45,44,41,35,41,33,28,47,47,32,42,44,34,45,33
2023-07-23,51,7,47,41,47,52,39,28,24,37,30,36,40,51,41,56,40,28,33,48,45,40,40,41,47,16,32,50,40,42,37,44,51,46,48,51,46,47,35,39,67,31,44,39,31,44,56,43,46,36
2023-07-30,40,40,50,40,44,44,40,31,24,39,56,41,45,47,36,48,44,28,37,48,45,45,38,32,45,34,38,42,28,42,36,45,49,23,40,52,49,48,43,44,41,27,43,45,23,42,48,42,39,37
2023-08-06,50,39,54,39,44,43,43,38,23,41,36,43,45,41,38,45,44,26,34,50,45,47,43,50,48,19,35,42,30,41,41,48,51,38,46,47,48,44,32,38,33,30,46,43,19,41,44,43,47,11
2023-08-13,50,32,50,41,43,51,41,39,24,45,54,39,40,46,35,36,47,33,38,43,43,36,40,42,43,32,29,41,40,41,34,42,47,25,44,50,38,48,41,44,30,32,43,42,32,41,48,38,41,31
2023-08-20,52,43,59,46,46,48,42,41,31,46,57,43,43,51,46,47,45,34,29,44,37,41,37,46,46,37,40,60,29,41,46,47,48,49,45,44,44,44,33,45,32,31,54,49,32,43,44,40,49,32
2023-08-27,59,32,50,55,48,46,39,36,39,48,69,57,44,55,58,47,53,29,30,49,41,41,43,50,48,44,32,31,34,41,39,47,55,49,47,51,47,49,30,56,42,32,49,47,26,45,53,51,45,32
2023-09-03,54,49,53,52,47,49,41,31,31,46,45,51,47,49,41,46,43,30,36,50,50,46,48,43,49,41,36,49,42,43,40,43,58,39,53,62,46,50,28,45,27,33,50,61,34,43,49,35,45,47
2023-09-10,52,52,53,41,52,51,49,41,28,49,58,57,53,58,56,48,56,35,42,49,46,46,43,44,62,56,48,40,41,44,41,48,56,38,56,57,43,49,50,46,39,34,53,61,35,51,51,54,52,29
2023-09-17,57,34,61,64,54,63,57,48,29,54,34,44,53,58,58,55,59,39,40,65,57,46,54,54,59,39,47,58,45,52,40,54,61,65,59,68,59,52,56,57,46,36,57,56,44,52,52,50,56,0
2023-09-24,59,32,58,53,54,55,53,46,28,51,46,55,52,57,67,53,50,36,41,64,59,51,48,47,55,53,46,58,40,56,50,52,61,36,60,59,65,57,45,57,49,34,52,60,37,49,58,45,51,37
2023-10-01,59,35,53,59,53,56,51,60,30,51,47,58,54,55,60,51,47,39,44,56,51,50,49,53,54,41,42,54,36,60,42,51,56,39,50,61,50,54,38,46,50,30,54,56,32,48,50,57,52,53
2023-10-08,60,53,51,53,52,52,50,39,29,45,65,48,49,56,75,49,53,31,52,65,52,53,52,55,61,49,40,45,54,49,43,46,57,35,53,54,55,55,44,43,52,31,49,61,33,50,59,46,57,51
2023-10-15,63,42,58,45,55,53,58,38,29,55,52,58,51,59,62,56,51,34,50,55,58,51,48,53,55,48,46,52,50,57,50,53,62,33,60,56,56,56,46,50,46,37,51,55,26,49,60,53,61,60
2023-10-22,57,94,52,46,54,55,55,39,26,59,46,49,55,54,58,58,49,42,26,63,57,56,56,54,58,30,49,51,44,62,53,52,60,60,60,52,60,60,47,59,43,37,56,57,37,44,59,46,53,40
2023-10-29,58,38,57,56,55,55,60,52,26,54,46,53,55,55,54,62,53,35,37,58,66,57,54,61,55,59,40,40,54,60,42,53,60,47,56,72,63,55,52,57,34,36,63,60,38,56,55,50,53,43
2023-11-05,67,42,59,57,57,63,54,76,27,58,58,68,57,67,68,64,55,36,48,68,67,61,54,72,65,50,66,68,46,57,43,55,66,61,60,63,64,63,63,61,54,39,69,74,41,52,56,61,66,55
